,store_name,date,review,length,review_check,check_length,menu,mood,service,price,clean,room,parking,photo,sum,helpful,맛,맛집,메뉴_음식,친절_직원,때,예약,가격,분위기,추천,store,딘타이펑,백억하누,화기애애,라그릴리아,강남진해장,구스,파파야리프,고양이부엌,시골야채된장,을밀대,담소,청류벽,기리야마,시카고,대려도,신부자,봉추찜닭,리샨,Pavox,삼거리,느린마을,봉피양
2173,파파야리프,2021-05-28,친절하시고 음식도 너무너무 맛있어요,19,친절하시고 음식도 너무너무 맛있어요,19,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,담소사골순대 강남본점,2021-05-29,가끔 포장하는데 직원분들 친절하시고 맛도 좋습니다,27,가끔 포장하는 데 직원분들 친절하시고 맛도 좋습니다,28,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2175,백억하누 강남본점,2021-05-29,처음부터 끝까지 자세한 설명과 친절한모습에 좋았습니다 또한 오후8시 예약했지만 일찍가서 너무 죄송한 맘이 들었지만 잘챙겨주셔서 감사합니다,76,처음부터 끝까지 자세한 설명과 친절한 모습에 좋았습니다 또한 오후 8시 예약했지만 일찍 가서 너무 죄송한 마음이 들었지만 잘 챙겨주셔서 감사합니다,81,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2176,구스아일랜드 브루하우스,2021-05-29,가격도 좀 서비스도 좀 별로,15,가격도 좀 서비스도 좀 별로,15,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,Pavox,2021-05-29,칵테일도 맛있고 분위기도 좋긴한데요 사장분이신지 직원분한테 손님 다 있는데 소리지르시고 혼내서 손님까지 눈치보게 만드심,66,칵테일도 맛있고 분위기도 좋긴 한데요 사장이신지 직원분한테 손님 다 있는데 소리 지르시고 혼내서 손님까지 눈치 보게 만드심,68,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178,느린마을양조장 강남점,2021-05-30,맛있어요 막걸리 진짜 최고 맨날 맨날 먹고 싶어요 근데 그 카운터 보시는 대빵으로 보이는 여자분이 띠꺼운 표정으로 계속 저희를 쳐다보고 가셔서 뭐 잘못한 줄 알았어요 한두번도 아니고 계속 그러셔서 뭐 가져다 주실때에도 완전 표정 무섭고실망 컴플레인 어디에다 걸어야 하나요,151,맛있어요 막걸리 진짜 최고 맨날 맨날 먹고 싶어요 근데 그 카운터 보시는 대빵으로 보이는 여자분이 아니꼬운 표정으로 계속 저희를 쳐다보고 가셔서 뭐 잘못한 줄 알았어요 한 두 번도 아니고 계속 그러셔서 뭐 가져다주실 때에도 완전 표정 무섭고 실망 컴플레인 어디에다 걸어야 하나요,155,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2179,딘타이펑 강남점,2021-05-31,맛있아요 주차도 편하구요,13,맛있어요 주차도 편하고요,13,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,딘타이펑 강남점,2021-05-31,맛있어요 주차도 편힙니다,13,맛있어요 주차도 편합니다,13,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2181,우동명가기리야마본진,2021-05-04,맛있는 우동집알바생은 별로지만,16,맛있는 우동집 아르바이트생은 별로지만,20,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2182,우동명가기리야마본진,2021-05-06,가격대가 좀 있지만 맛있었어요,16,가격대가 좀 있지만 맛있었어요,16,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2183,딘타이펑 강남점,2021-05-07,늘 아늑한 자리 친절한 서비스 맛있는 음식 감사합니다,29,늘 아늑한 자리 친절한 서비스 맛있는 음식 감사합니다,29,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2184,오리지널시카고피자,2021-05-07,넓고 쾌적해서 좋았습니다,13,넓고 쾌적해서 좋았습니다,13,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2185,딘타이펑 강남점,2021-05-08,만족도 갑 부모님도 깔끔하다고 좋아하셨어요 웃음,26,만족도 갑 부모님도 깔끔하다고 좋아하셨어요 웃음,26,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,을밀대 강남점,2021-05-09,맛있는데 이모님이 초보,12,맛있는데 이모님이 초보,12,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2187,라그릴리아 SPC스퀘어점,2021-06-01,쾌적해서 좋네요 낮에 모임하기도 괜춘,20,쾌적해서 좋네요 낮에 모임 하기도 괜찮아요,23,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2188,을밀대 강남점,2021-06-10,우선 직원분들이 불친절 했고 평양냉면냉면냉면 안드셔보신 분들은 절대 만족 못할 가성비입니다 아무리 한우라고 하지만 달랑 고기 수육 한점 올라갔다고 이렇게 터무니없이 높은 음식 값을 받다니 정말 말도 안된다고 생각합니다 일반 냉면을 생각하시는 분들에게는 절대 비추합니다,149,우선 직원분들이 불친절했고 평양냉면 안 드셔보신 분들은 절대 만족 못 할 가성비입니다 아무리 한우라고 하지만 달랑 고기 수육 한 점 올라갔다고 이렇게 터무니없이 높은 음식값을 받다니 정말 말도 안 된다고 생각합니다 일반 냉면을 생각하시는 분들에게는 절대 비추합니다,147,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2189,느린마을양조장 강남점,2021-06-11,막걸리 여름 먹었는데 맛있네요 알탕이랑 비빔면은 맛있었는데 육전은 잘 모르겠어요  알바생분이 주문 누락하셔서 메뉴가 한참뒤에 나왔어요바쁘니 어쩔수없죠,83,막걸리 여름 먹었는데 맛있네요 알탕이랑 비빔면은 맛있었는데 육전은 잘 모르겠어요 아르바이트생분이 주문 누락하셔서 메뉴가 한참 뒤에 나왔어요 바쁘니 어쩔 수 없죠,89,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2190,신부자식당,2021-06-13,친절하시고 고기 맛도 좋아요,15,친절하시고 고기 맛도 좋아요,15,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2191,강남진해장,2021-06-15,해장국 굿 그러나 직원들은 조금 더 친절핬으면 실망,28,해장국 굿 그러나 직원들은 조금 더 친절했으면 실망,28,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2192,백억하누 강남본점,2021-06-19,코로나로 안전을 위해 알아보니 룸이 있어서 부모님 모시고 다녀왔어요 가족모임으로 제격인곳네요,51,코로나로 안전을 위해 알아보니 룸이 있어서 부모님 모시고 다녀왔어요 가족 모임으로 제격인 곳에요,53,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,파파야리프,2021-06-19,넘 맛있게 잘 먹었어요  맥주까지 함께 웃음 웨이팅이 길었지만 기다린 보람이 있었어요  테이블이 조금 작긴 했어요,63,너무 맛있게 잘 먹었어요 맥주까지 함께 웃음 웨이팅이 길었지만 기다린 보람이 있었어요 테이블이 조금 작긴 했어요,62,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2194,느린마을양조장 강남점,2021-06-19,안주는 김치전 끝이 너무 바삭딱딱해서 젓가락으로 잘라 먹기 힘들었던 것 빼고는 맛있었고 딸기 막걸리는 정말거트 먹는 것처럼 맛있었어요 하트 주말에는 저녁시간대에 웨이팅이 있어서 예약하고 방문하는게 좋을 것 같아요,118,안주는 김치 전 끝이 너무 바삭 딱딱해서 젓가락으로 잘라먹기 힘들었던 것 빼고는 맛있었고 딸기 막걸리는 정말 야구르트 먹는 것처럼 맛있었어요 하트 주말에는 저녁 시간대에 웨이팅이 있어서 예약하고 방문하는 게 좋을 것 같아요,124,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2195,구스아일랜드 브루하우스,2021-06-02,시카고에서 3년을 살다와서 이미 구스 팬이었음 평일 점심식사차 방문 오더가 꼬였는지 늦게온팀에 음식이 먼저나왔지만 다시 얘기해서 서비스로 맥주 한잔 주셨어요 음식도 나름 괜찮았습니다,101,시카고에서 3년을 살다 와서 이미 구스 팬이었음 평일 점심 식사 차 방문 오더가 꼬였는지 늦게 온 팀에 음식이 먼저 나왔지만 다시 얘기해서 서비스로 맥주 한 잔 주셨어요 음식도 나름 괜찮았습니다,108,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2196,딘타이펑 강남점,2021-06-21,매장 내부가 꽤 큽니다 샤오룽바오랑 볶음밥 맛있었어요 우육면은 좀 맑은 느낌이었습니다,47,매장 내부가 꽤 큽니다 샤오룽바오랑 볶음밥 맛있었어요 우육면은 좀 맑은 느낌이었습니다,47,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,딘타이펑 강남점,2021-06-22,음식을 집는 동시에 접시를 가져가는 등 먹는 중에 두 번이나 빈 접시를 치워주셔서 불편했어요 테이블 사이의 가림막도 너무 비좁게 설치해서 불편했고요 실망,85,음식을 집는 동시에 접시를 가져가는 등 먹는 중에 두 번이나 빈 접시를 치워주셔서 불편했어요 테이블 사이의 가림막도 너무 비좁게 설치해서 불편했고 실망,84,0,1,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2198,구스아일랜드 브루하우스,2021-06-24,넓고 맥주맛은 좋았으나 안주양이 가격대비 적어요 실내도 좀 시끄럽고요,38,넓고 맥주 맛은 좋았으나 안주 양이 가격 대비 적어요 실내도 좀 시끄럽고요,41,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2199,구스아일랜드 브루하우스,2021-06-28,모임하기 좋고 음식 맥주 다 맛있어요,20,모임 하기 좋고 음식 맥주 다 맛있어요,21,1,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2200,화기애애 강남역점,2021-06-29,서비스는 좋아요 맛은 쏘쏘  친절한 식당,22,서비스는 좋아 이 맛은 쏘쏘 친절한 식당,22,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2201,파파야리프,2021-06-29,음식도 맛있고 진짜 친절하세요,16,음식도 맛있고 진짜 친절하세요,16,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,딘타이펑 강남점,2021-06-03,직원 모두 친절하시고 맛도 좋아요,18,직원 모두 친절하시고 맛도 좋아요,18,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2203,리샨 삼성타운점,2021-06-03,리샨의 대표메뉴인 와사비크림새우 먹었어요  변함없이 맛있고 친절해서 좋았습니다웃음,45,리샨의 대표 메뉴인 와사비크림새우 먹었어요 변함없이 맛있고 친절해서 좋았습니다 웃음,46,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2204,화기애애 강남역점,2021-06-30,2번째 방문이었는데 가격도 괜찮고 맛도 괜찮았습니다,28,2번째 방문이었는데 가격도 괜찮고 맛도 괜찮았습니다,28,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2205,담소사골순대 강남본점,2021-06-04,가격도 저렴하고 먹을만해요 맛있는건 모르겠어요,25,가격도 저렴하고 먹을 만해 맛있는 건 모르겠어요,26,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2206,딘타이펑 강남점,2021-06-04,게으른 편이라 방문 리뷰 처음 남깁니다 꿔바호우는 일반 탕수육 스타일에 맛은 그것보다 더 없고 찹쌀도 아니고 피도 두껍고 고기는 더 맛 없고 새우샤오룽바오에서는 새우 맛은 전혀 안 나고 텁텁하니 피만 두껍더군요 새우볶음밥은 기름에 불었는데 따뜻함마저 없어서 기름맛 밖에 안 났습니다 돈이 너무 아깝네요 사람은 왜 일케 많은지 시끄러워서 대화도 안 들릴 정도있습니다,203,게으른 편이라 방문 리뷰 처음 남깁니다 꿔바로우는 일반 탕수육 스타일에 맛은 그것보다 더 없고 찹쌀도 아니고 피도 두껍고 고기는 더 맛없고 새우샤오룽바오에서는 새우 맛은 전혀 안 나고 텁텁하니 피만 두껍더군요 새우볶음밥은 기름에 불었는데 따뜻함마저 없어서 기름맛 밖에 안 났습니다 돈이 너무 아깝네요 사람은 왜 많은지 시끄러워서 대화도 안 들릴 정도 있습니다,200,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2207,을밀대 강남점,2021-06-05,녹두전 맛있고 냉면도 맛있음 양도 많아서 만족,25,녹두전 맛있고 냉면도 맛있음 양도 많아서 만족,25,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2208,파파야리프,2021-06-05,맛있고 분위기도 좋았어요,13,맛있고 분위기도 좋았어요,13,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,백억하누 강남본점,2021-06-07,4명이서 방문 했는데 친절하시고 음식도 만족이었습니다웃음 재방문의사100,40,4명이서 방문했는데 친절하시고 음식도 만족이었습니다 웃음 재방문의사 있어요,41,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,딘타이펑 강남점,2021-06-07,예약이 되서 너무 좋고 음식도 맛있었습니다,23,예약이 돼서 너무 좋고 음식도 맛있었습니다,23,1,0,0,0,0,1,0,0,2,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2211,백억하누 강남본점,2021-06-08,들어가자마자 메뉴판은 안주고 반찬을 세팅해주시길래 메뉴판 달라고 하고 1인에 21000원짜리 정식 2인분 시켰더니 사과나 양해멘트 설명 한마디 없이 투덜대면서 저희가 대화하느라 침 다튄 반찬을 고기먹는 고객용이라 다 되가져 가시더라구요 본인들이 메뉴 물어보지도 않고 반찬 잘못 세팅해놓고 고기 안시켰다고 면박 주듯이 투덜대면서 반찬 다시 가져가시는데 사실 본인들이 실수해 놓고 양해멘트 해도 모자란 마당에 푸대접 당하니 기분 나빴습니다 2인에 42000원이면 그다지 싼 것도 아닌데 암튼 최악의 식당이였어요 서비스마인드까지는 바라지도 않고 제발 사람에 대한 기본적인 예의와 존중만이라도 있으면 좋겠어요 태어나서 리뷰같은거 처음 남겨봅니다 너무 괘씸해서,364,들어가자마자 메뉴판은 안주고 반찬을 세팅해 주시길래 메뉴판 달라고 하고 1인에 21000원짜리 정식 2인분 시켰더니 사과나 양해 멘트 설명 한마디 없이 투덜대면서 저희가 대화하느라 침 다 튄 반찬을 고기 먹는 고객용이라고 되가져가시더라고요 본인들이 메뉴 물어보지도 않고 반찬 잘못 세팅해 놓고 고기 안 시켰다고 면박 주듯이 투덜대면서 반찬 다시 가져가시는데 사실 본인들이 실수해 놓고 양해 멘트해도 모자란 마당에 푸대접당하니 기분 나빴습니다 2인에 42000원이면 그다지 싼 것도 아닌데 아무튼 최악의 식당이었어요 서비스 마인드까지는 바라지도 않고 제발 사람에 대한 기본적인 예의와 존중만이라도 있으면 좋겠어요 태어나서 리뷰 같은 거 처음 남겨봅니다 너무 괘씸해서,371,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,딘타이펑 강남점,2021-07-01,매장이 넓고 직원분들이 너무 친절하셨어요 맛은 뭐 이미 보장되어 있는 맛,40,매장이 넓고 직원분들이 너무 친절하셨어요 맛은 뭐 이미 보장되어 있는 맛,40,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2213,봉추찜닭 강남주공공이점,2021-07-01,맛있습니다 직원도 친절합니다 기본맛도 다소 매운 편이니 매운 음식 잘 못 드시는 분은 꼭 안 매운 맛으로 드세요,62,맛있습니다 직원도 친절합니다 기본 맛도 다소 매운 편이니 매운 음식 잘못 드시는 분은 꼭 안 매운맛으로 드세요,61,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2214,화기애애 강남역점,2021-07-10,여자친구랑 밥먹으로 왔는데 맛도 있고 가성비에 놀랬어요 저렴해서 좋아요,39,여자친구랑 밥 먹으러 왔는데 맛도 있고 가성비에 놀랬어요 저렴해서 좋아요,40,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2215,구스아일랜드 브루하우스,2021-07-10,매장이 넓고 쾌적해요   주말에도 런치메뉴 할인이 있어 가성비 굿,36,매장이 넓고 쾌적해 주말에도 런치 메뉴 할인이 있어 가성비 굿,34,0,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,화기애애 강남역점,2021-07-12,가성비 갑 친절 서비스 만족 늘 맛있게 먹구갑니다,27,가성비 최고 친절 서비스 만족 늘 맛있게 먹고 갑니다,29,1,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,딘타이펑 강남점,2021-07-12,음식은 맛있었는데 분위기가 너무 시끄럽습니다   점심시간에 손님이 많아서 그런것도있는데   손님이 올때마다 직원들이 다같이 어서오세요 딘타이펑입니다를 외쳐서 너무 시끄러웠네요,97,음식은 맛있었는데 분위기가 너무 시끄럽습니다 점심시간에 손님이 많아서 그런 것도 있는데 손님이 올 때마다 직원들이 다 같이 어서 오세요 딘타이펑입니다를 외쳐서 너무 시끄러웠네요,98,1,1,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,딘타이펑 강남점,2021-07-12,직원분들이 다 친절하시고 음식도 맛있었어요 거리두기도 잘 지켜졌습니다,38,직원분들이 다 친절하시고 음식도 맛있었어요 거리두기도 잘 지켜졌습니다,38,1,0,1,0,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,우동명가기리야마본진,2021-07-12,최악의 점심식사 검색해서 갔는데 주문하고 나온 첫 음식인 샐러드를 먹고 너무나 황당함 재료중 파인애플이 완전 상해서 시큼한거있죠 점원에게 이야기하니 아침에 재료 준비했다며 그냥 죄송하단말뿐 당도가 높은 음식은 그렇게 금방 상하지 않으니 아침에 준비한게 아니겠죠 당연히 이유를 불문하고 당연히 다시 음식을 가져오는게 음식점의 기본 대응 아닌가요 그 뒤로 나온 음식에도 불신이 생기니 맛도없고 기분도 영 찜찜하도라고요 그냥 나올까하다 꾹 참고 억지로 좀 먹고 나왔네요 계산할때도 역시나 죄송하다는 말은 아끼시고 열심히 카드받아 계산에 열중하는 주인인지 직원인지 훌륭한 여자분 이런식당 앞으로도 잘되면 안되지 않을까요 참고들 하셔요 맛냄새 잘 확인하시고 식사하시길,368,최악의 점심 식사 검색해서 갔는데 주문하고 나온 첫 음식인 샐러드를 먹고 너무나 황당함 재료 중 파인애플이 정말 상해서 시큼한 거 있죠 점원에게 이야기하니 아침에 재료 준비했다며 그냥 죄송하단 말뿐 당도가 높은 음식은 그렇게 금방 상하지 않으니 아침에 준비한 게 아니겠죠 당연히 이유를 불문하고 당연히 다시 음식을 가져오는 게 음식점의 기본 대응 아닌가요 그 뒤로 나온 음식에도 불신이 생기니 맛도 없고 기분도 영 찜찜 하더라고요 그냥 나올까 하다 꾹 참고 억지로 좀 먹고 나왔네요 계산할 때도 역시나 죄송하다는 말은 아끼시고 열심히 카드 받아 계산에 열중하는 주인인지 직원인지 훌륭한 여자분 이런 식당 앞으로도 잘 되면 안 되지 않을까요 참고들 하셔요 맛 냄새 잘 확인하시고 식사하시길,384,1,0,1,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2220,화기애애 강남역점,2021-07-13,친구랑 방문했는데 분위기 좋고 싸고 맛있게 먹고갑니다,29,친구랑 방문했는데 분위기 좋고 싸고 맛있게 먹고 갑니다,30,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2221,라그릴리아 SPC스퀘어점,2021-07-13,뷰가좋아요 메뉴도 맛있습니다,15,뷰가 좋아요 메뉴도 맛있습니다,16,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,우동명가기리야마본진,2021-07-17,모밀에 곁들인 열무김치의 강한 맛이 전체적인 맛을 해치는 느낌이었어요  담백한 국물과는 어울리지 않아요  우동이 더 나은 듯  코로나 지금 단계로 자리 띄어앉기나 칸막이 조차 없다는 불편한 사실때문에 재방문 의사는 없습니다,124,메밀에 곁들인 열무김치의 강한 맛이 전체적인 맛을 해치는 느낌이었어요 담백한 국물과는 어울리지 않아 우동이 더 나은 듯 코로나 지금 단계로 자리 띄어 앉기나 칸막이조차 없다는 불편한 사실 때문에 재방문의사는 없습니다,120,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
